02,09-12-202202:25:06,GPU1temperature,GPU1usage,GPU1coreclock,GPU1memoryclock,GPU1power,CPUtemperature,CPUusage,RAMusage,Framerate,Frametime,Framerate1%Low,Framerate0.1%Low
80,09-12-202202:45:27,64.000,52.000,1995.000,9701.998,251.082,68.000,11.237,15072.000,76.400,15.451,53.500,0.200
80,09-12-202202:45:28,64.000,54.000,1995.000,9701.998,259.760,66.000,10.938,15066.000,77.000,14.471,53.500,0.200
80,09-12-202202:45:29,64.000,52.000,1995.000,9701.998,264.342,67.000,11.349,15068.000,76.200,16.301,53.500,0.200
80,09-12-202202:45:30,64.000,51.000,1995.000,9701.998,254.832,68.000,12.586,15070.000,75.800,16.045,53.500,0.200
80,09-12-202202:45:31,64.000,53.000,1995.000,9701.998,265.969,66.000,11.762,15069.000,77.500,16.777,53.500,0.200
80,09-12-202202:45:32,64.000,54.000,1995.000,9701.998,254.046,69.000,12.111,15072.000,76.500,15.961,53.500,0.200
80,09-12-202202:45:33,64.000,55.000,1995.000,9701.998,265.242,70.000,11.537,15065.000,76.900,14.668,53.500,0.200
80,09-12-202202:45:34,64.000,54.000,1995.000,9701.998,267.205,73.000,11.842,15064.000,76.500,18.469,53.500,0.200
80,09-12-202202:45:35,65.000,52.000,1995.000,9701.998,263.209,68.000,11.147,15070.000,76.000,15.408,53.500,0.200
80,09-12-202202:45:36,64.000,53.000,1995.000,9701.998,262.669,69.000,12.986,15083.000,74.700,15.798,53.500,0.200
80,09-12-202202:45:37,64.000,54.000,1995.000,9701.998,266.222,70.000,11.128,15076.000,77.600,15.114,53.500,0.200
80,09-12-202202:45:38,65.000,53.000,1995.000,9701.998,268.436,68.000,11.109,15080.000,76.400,15.890,53.500,0.200
80,09-12-202202:45:39,64.000,55.000,1995.000,9701.998,259.883,69.000,12.810,15078.000,75.900,16.623,53.500,0.200
80,09-12-202202:45:40,64.000,52.000,1995.000,9701.998,239.954,82.000,16.756,15111.000,72.500,17.310,53.500,0.200
80,09-12-202202:45:41,64.000,54.000,1995.000,9701.998,263.521,73.000,30.733,15106.000,74.200,17.480,53.500,0.200
80,09-12-202202:45:42,64.000,54.000,1995.000,9701.998,266.163,70.000,11.610,15083.000,76.500,15.683,53.500,0.200
80,09-12-202202:45:43,64.000,51.000,1995.000,9701.998,262.935,69.000,10.937,15077.000,75.600,16.586,53.500,0.200
80,09-12-202202:45:44,64.000,53.000,1995.000,9701.998,259.399,67.000,10.935,15083.000,74.700,18.720,53.500,0.200
80,09-12-202202:45:45,64.000,52.000,1995.000,9701.998,258.419,70.000,10.631,15083.000,76.200,15.640,53.500,0.200
80,09-12-202202:45:46,64.000,52.000,1995.000,9701.998,265.671,68.000,12.079,15084.000,76.300,15.830,53.500,0.200
80,09-12-202202:45:47,64.000,54.000,1995.000,9701.998,252.974,69.000,11.413,15077.000,75.500,15.298,53.500,0.200
80,09-12-202202:45:48,64.000,55.000,1995.000,9701.998,266.663,70.000,11.788,15080.000,76.800,17.350,53.500,0.200
80,09-12-202202:45:49,64.000,55.000,1995.000,9701.998,263.871,72.000,11.340,15086.000,77.500,14.987,53.500,0.200
80,09-12-202202:45:50,64.000,54.000,1995.000,9701.998,266.193,66.000,11.344,15080.000,77.400,15.345,53.500,0.200
80,09-12-202202:45:51,65.000,54.000,1995.000,9701.998,254.093,71.000,11.192,15084.000,77.500,16.616,53.500,0.200
80,09-12-202202:45:52,64.000,53.000,1995.000,9701.998,268.312,86.000,26.006,15116.000,73.200,19.551,53.500,0.200
80,09-12-202202:45:53,64.000,54.000,1995.000,9701.998,265.584,87.000,38.483,15120.000,72.300,22.715,53.500,0.200
80,09-12-202202:45:54,64.000,52.000,1995.000,9701.998,257.788,68.000,13.136,15089.000,75.100,15.982,53.500,0.200
80,09-12-202202:45:55,64.000,54.000,1995.000,9701.998,259.911,70.000,11.784,15100.000,76.000,15.974,53.500,0.200
80,09-12-202202:45:56,65.000,54.000,1995.000,9701.998,259.295,70.000,11.791,15084.000,76.300,15.926,53.500,0.200
80,09-12-202202:45:57,64.000,52.000,1995.000,9701.998,266.332,69.000,11.432,15093.000,76.400,15.305,53.500,0.200
80,09-12-202202:45:58,64.000,52.000,1995.000,9701.998,258.740,68.000,11.640,15083.000,76.400,14.780,53.500,0.200
80,09-12-202202:45:59,64.000,52.000,1995.000,9701.998,262.299,67.000,10.844,15079.000,75.100,16.338,53.500,0.200
80,09-12-202202:46:00,64.000,53.000,1995.000,9701.998,257.463,69.000,11.677,15077.000,75.600,15.139,53.500,0.200
80,09-12-202202:46:01,64.000,53.000,1995.000,9701.998,252.450,72.000,11.447,15071.000,75.900,16.519,53.500,0.200
80,09-12-202202:46:02,64.000,51.000,1995.000,9701.998,260.082,68.000,11.515,15060.000,74.900,15.891,53.500,0.200
80,09-12-202202:46:03,64.000,54.000,1995.000,9701.998,267.700,71.000,11.042,15064.000,76.100,16.342,53.500,0.200
80,09-12-202202:46:04,64.000,54.000,1995.000,9701.998,263.035,68.000,11.531,15057.000,77.100,15.580,53.500,0.200
80,09-12-202202:46:05,64.000,52.000,1995.000,9701.998,259.184,68.000,11.406,15061.000,76.400,16.544,53.500,0.200
80,09-12-202202:46:06,62.000,19.000,1995.000,9701.998,133.519,70.000,11.159,15065.000,64.400,157.965,53.500,0.200
80,09-12-202202:46:07,64.000,54.000,1995.000,9701.998,253.917,86.000,32.887,15120.000,68.800,22.998,53.500,0.200
80,09-12-202202:46:08,64.000,52.000,1995.000,9701.998,250.570,68.000,20.222,15098.000,75.200,16.012,53.500,0.200
80,09-12-202202:46:09,63.000,31.000,1995.000,9701.998,165.758,68.000,11.087,15068.000,68.900,95.661,53.500,0.200
80,09-12-202202:46:10,64.000,55.000,1995.000,9701.998,262.195,67.000,13.811,15088.000,74.700,16.351,53.500,0.200
80,09-12-202202:46:11,64.000,55.000,1995.000,9701.998,258.770,67.000,11.460,15079.000,76.800,15.823,53.500,0.200
80,09-12-202202:46:12,64.000,53.000,1995.000,9701.998,265.722,67.000,10.751,15082.000,76.400,15.987,53.500,0.200
80,09-12-202202:46:13,64.000,53.000,1995.000,9701.998,266.123,69.000,10.597,15065.000,75.800,16.691,53.500,0.200
80,09-12-202202:46:14,64.000,53.000,1995.000,9701.998,262.180,68.000,12.324,15068.000,75.700,16.674,53.500,0.200
80,09-12-202202:46:15,64.000,54.000,1995.000,9701.998,257.648,68.000,11.599,15078.000,75.500,15.488,53.500,0.200
80,09-12-202202:46:16,64.000,52.000,1995.000,9701.998,256.698,69.000,12.047,15080.000,73.400,19.114,53.500,0.200
80,09-12-202202:46:17,64.000,53.000,1995.000,9701.998,254.632,68.000,11.355,15068.000,75.600,15.027,53.500,0.200
80,09-12-202202:46:18,64.000,54.000,1995.000,9701.998,265.668,68.000,11.018,15075.000,75.200,16.134,53.500,0.200
80,09-12-202202:46:19,64.000,53.000,1995.000,9701.998,267.987,68.000,12.305,15080.000,75.500,17.047,53.500,0.200
80,09-12-202202:46:20,64.000,52.000,1995.000,9701.998,265.539,70.000,11.568,15094.000,76.200,17.401,53.500,0.200
80,09-12-202202:46:21,64.000,52.000,1995.000,9701.998,264.857,73.000,12.093,15090.000,75.600,15.190,53.500,0.200
80,09-12-202202:46:22,64.000,52.000,1995.000,9701.998,259.850,67.000,11.460,15091.000,75.700,18.504,53.500,0.200
80,09-12-202202:46:23,64.000,52.000,1995.000,9701.998,266.707,69.000,11.332,15086.000,75.300,17.108,53.500,0.200
80,09-12-202202:46:24,64.000,53.000,1995.000,9701.998,264.680,68.000,11.495,15083.000,76.100,17.351,53.500,0.200
80,09-12-202202:46:25,64.000,55.000,1995.000,9701.998,266.480,66.000,11.395,15083.000,75.800,16.087,53.500,0.200
80,09-12-202202:46:26,64.000,52.000,1995.000,9701.998,263.435,70.000,11.952,15089.000,76.400,17.617,53.500,0.200
80,09-12-202202:46:27,64.000,51.000,1995.000,9701.998,254.210,69.000,11.196,15083.000,76.000,15.395,53.500,0.200
80,09-12-202202:46:28,64.000,53.000,1995.000,9701.998,261.517,66.000,11.931,15096.000,74.500,16.725,53.500,0.200
80,09-12-202202:46:29,64.000,52.000,1995.000,9701.998,259.479,70.000,11.315,15101.000,76.000,15.791,53.500,0.200
80,09-12-202202:46:30,64.000,52.000,1995.000,9701.998,265.795,68.000,12.099,15087.000,75.100,16.744,53.500,0.200
80,09-12-202202:46:31,64.000,54.000,1995.000,9701.998,265.493,68.000,11.570,15103.000,76.500,17.448,53.500,0.200
80,09-12-202202:46:32,64.000,53.000,1995.000,9701.998,263.799,68.000,12.298,15101.000,74.200,16.187,53.500,0.200
80,09-12-202202:46:33,65.000,55.000,1995.000,9701.998,261.954,72.000,11.269,15091.000,75.600,16.171,53.500,0.200
80,09-12-202202:46:34,64.000,53.000,1995.000,9701.998,267.226,77.000,22.284,15120.000,74.800,16.708,53.500,0.200
80,09-12-202202:46:35,64.000,55.000,1995.000,9701.998,260.510,68.000,11.571,15101.000,75.500,17.022,53.500,0.200
80,09-12-202202:46:36,64.000,51.000,1995.000,9701.998,254.252,68.000,12.485,15101.000,74.500,16.180,53.500,0.200
80,09-12-202202:46:37,64.000,52.000,1995.000,9701.998,262.788,68.000,11.502,15098.000,76.100,16.381,53.500,0.200
80,09-12-202202:46:38,64.000,53.000,1995.000,9701.998,264.390,69.000,11.731,15093.000,74.700,16.484,53.500,0.200
80,09-12-202202:46:39,64.000,52.000,1995.000,9701.998,261.804,68.000,12.094,15103.000,73.900,17.214,53.500,0.200
80,09-12-202202:46:40,64.000,55.000,1995.000,9701.998,260.897,69.000,11.655,15104.000,73.600,17.109,53.500,0.200
80,09-12-202202:46:41,64.000,53.000,1995.000,9701.998,268.483,68.000,11.046,15105.000,75.300,15.493,53.500,0.200
80,09-12-202202:46:42,64.000,52.000,1995.000,9701.998,250.018,70.000,11.278,15109.000,74.700,18.070,53.500,0.200
80,09-12-202202:46:43,64.000,52.000,1995.000,9701.998,258.056,67.000,11.577,15106.000,75.200,17.460,53.500,0.200
80,09-12-202202:46:44,64.000,53.000,1995.000,9701.998,261.866,74.000,13.275,15160.000,75.200,17.118,53.500,0.200
80,09-12-202202:46:45,64.000,49.000,1995.000,9701.998,249.332,70.000,16.027,15088.000,73.300,19.051,53.500,0.200
80,09-12-202202:46:46,64.000,52.000,1995.000,9701.998,266.392,68.000,11.985,15101.000,75.800,16.584,53.500,0.200
80,09-12-202202:46:47,64.000,54.000,1995.000,9701.998,257.591,69.000,11.533,15095.000,76.400,15.756,53.500,0.200
80,09-12-202202:46:48,64.000,52.000,1995.000,9701.998,256.739,69.000,10.713,15098.000,76.600,16.754,53.500,0.200
80,09-12-202202:46:49,64.000,53.000,1995.000,9701.998,261.310,69.000,10.902,15101.000,75.900,16.427,53.500,0.200
80,09-12-202202:46:50,64.000,54.000,1995.000,9701.998,265.408,69.000,11.615,15096.000,76.900,15.471,53.500,0.200
80,09-12-202202:46:51,64.000,55.000,1995.000,9701.998,256.592,67.000,12.077,15107.000,75.700,15.902,53.500,0.200
80,09-12-202202:46:52,64.000,55.000,1995.000,9701.998,258.298,67.000,11.808,15098.000,77.000,15.230,53.500,0.200
80,09-12-202202:46:53,64.000,53.000,1995.000,9701.998,260.077,68.000,10.848,15098.000,76.700,15.590,53.500,0.200
80,09-12-202202:46:54,64.000,52.000,1995.000,9701.998,267.409,69.000,10.740,15101.000,75.600,15.878,53.500,0.200
80,09-12-202202:46:55,64.000,56.000,1995.000,9701.998,261.790,68.000,11.129,15101.000,75.700,16.251,53.500,0.200
80,09-12-202202:46:56,65.000,54.000,1995.000,9701.998,266.389,68.000,11.750,15098.000,77.300,15.103,53.500,0.200
80,09-12-202202:46:57,65.000,52.000,1995.000,9701.998,259.918,68.000,12.217,15103.000,75.900,16.195,53.500,0.200
80,09-12-202202:46:58,64.000,54.000,1995.000,9701.998,251.981,70.000,11.256,15100.000,76.700,16.268,53.500,0.200
80,09-12-202202:46:59,64.000,53.000,1995.000,9701.998,265.675,68.000,11.028,15104.000,76.200,19.192,53.500,0.200
80,09-12-202202:47:00,64.000,51.000,1995.000,9701.998,262.083,66.000,10.590,15100.000,75.100,15.660,53.500,0.200
80,09-12-202202:47:01,64.000,52.000,1995.000,9701.998,253.608,73.000,11.293,15099.000,75.500,15.107,53.500,0.200
80,09-12-202202:47:02,65.000,52.000,1995.000,9701.998,264.859,68.000,11.493,15101.000,76.600,16.161,53.500,0.200
80,09-12-202202:47:03,64.000,53.000,1995.000,9701.998,264.372,69.000,11.975,15105.000,75.100,15.795,53.500,0.200
80,09-12-202202:47:04,64.000,53.000,1995.000,9701.998,261.179,67.000,11.237,15101.000,76.100,15.317,53.500,0.200
80,09-12-202202:47:05,64.000,55.000,1995.000,9701.998,259.472,71.000,11.595,15105.000,75.300,16.960,53.500,0.200
80,09-12-202202:47:06,64.000,53.000,1995.000,9701.998,263.805,68.000,11.004,15102.000,76.800,15.394,53.500,0.200
80,09-12-202202:47:07,64.000,54.000,1995.000,9701.998,257.021,68.000,11.035,15112.000,75.200,16.441,53.500,0.200
80,09-12-202202:47:08,64.000,54.000,1995.000,9701.998,259.614,76.000,11.285,15105.000,76.100,15.480,53.500,0.200
80,09-12-202202:47:09,64.000,55.000,1995.000,9701.998,262.293,68.000,11.380,15111.000,75.300,16.083,53.500,0.200
80,09-12-202202:47:10,64.000,55.000,1995.000,9701.998,263.869,69.000,11.400,15105.000,76.100,17.579,53.500,0.200
80,09-12-202202:47:11,65.000,55.000,1995.000,9701.998,265.227,65.000,11.201,15105.000,76.900,15.740,53.500,0.200
80,09-12-202202:47:12,64.000,52.000,1995.000,9701.998,255.947,70.000,11.336,15101.000,77.300,15.048,53.500,0.200
80,09-12-202202:47:13,64.000,52.000,1995.000,9701.998,261.459,70.000,12.435,15108.000,76.200,17.085,53.500,0.200
80,09-12-202202:47:14,64.000,54.000,1995.000,9701.998,259.835,67.000,12.322,15116.000,75.900,16.423,53.500,0.200
80,09-12-202202:47:15,65.000,53.000,1995.000,9701.998,253.924,70.000,10.988,15120.000,76.300,17.248,53.500,0.200
80,09-12-202202:47:16,65.000,53.000,1995.000,9701.998,268.066,68.000,12.828,15114.000,76.000,15.371,53.500,0.200
80,09-12-202202:47:17,64.000,55.000,1995.000,9701.998,264.882,68.000,11.482,15108.000,77.700,15.189,53.500,0.200
80,09-12-202202:47:18,64.000,55.000,1995.000,9701.998,266.245,65.000,11.094,15109.000,77.500,15.780,53.500,0.200
80,09-12-202202:47:19,64.000,55.000,1995.000,9701.998,267.268,69.000,12.390,15114.000,78.300,15.828,53.500,0.200
80,09-12-202202:47:20,64.000,54.000,1995.000,9701.998,258.701,69.000,11.308,15118.000,76.600,16.335,53.500,0.200
80,09-12-202202:47:21,64.000,55.000,1995.000,9701.998,266.158,68.000,11.415,15100.000,77.400,15.357,53.500,0.200
80,09-12-202202:47:22,64.000,54.000,1995.000,9701.998,267.323,66.000,11.266,15097.000,77.300,15.900,53.500,0.200
80,09-12-202202:47:23,64.000,54.000,1995.000,9701.998,257.975,69.000,11.840,15103.000,77.200,15.931,53.500,0.200
80,09-12-202202:47:24,64.000,53.000,1995.000,9701.998,267.762,68.000,10.754,15094.000,76.500,14.964,53.500,0.200
80,09-12-202202:47:25,64.000,52.000,1995.000,9701.998,264.874,64.000,12.206,15098.000,74.800,16.723,53.500,0.200
80,09-12-202202:47:26,64.000,53.000,1995.000,9701.998,268.890,68.000,11.554,15109.000,75.400,16.461,53.500,0.200
80,09-12-202202:47:27,64.000,54.000,1995.000,9701.998,255.793,68.000,11.133,15108.000,75.400,15.628,53.500,0.200
80,09-12-202202:47:28,65.000,53.000,1995.000,9701.998,256.901,65.000,11.386,15099.000,76.000,15.556,53.500,0.200
80,09-12-202202:47:29,65.000,53.000,1995.000,9701.998,261.866,75.000,11.726,15108.000,75.600,16.356,53.500,0.200
80,09-12-202202:47:30,64.000,55.000,1995.000,9701.998,263.493,69.000,11.328,15098.000,76.300,15.633,53.500,0.200
80,09-12-202202:47:31,65.000,55.000,1995.000,9701.998,261.690,70.000,11.575,15100.000,76.900,16.071,53.500,0.200
80,09-12-202202:47:32,64.000,53.000,1995.000,9701.998,256.213,69.000,12.358,15110.000,75.400,17.790,53.500,0.200
80,09-12-202202:47:33,64.000,52.000,1995.000,9701.998,260.129,69.000,11.384,15098.000,76.100,15.975,53.500,0.200
80,09-12-202202:47:34,64.000,53.000,1995.000,9701.998,261.444,65.000,11.762,15099.000,75.800,16.612,53.500,0.200
80,09-12-202202:47:35,64.000,52.000,1995.000,9701.998,250.184,68.000,11.007,15119.000,76.100,17.247,53.500,0.200
80,09-12-202202:47:36,64.000,52.000,1995.000,9701.998,265.763,67.000,11.908,15107.000,76.000,16.502,53.500,0.200
80,09-12-202202:47:37,65.000,54.000,1995.000,9701.998,258.548,70.000,11.415,15102.000,76.600,15.892,53.500,0.200
80,09-12-202202:47:38,64.000,52.000,1995.000,9701.998,255.096,68.000,11.161,15108.000,75.900,16.256,53.500,0.200
80,09-12-202202:47:39,64.000,52.000,1995.000,9701.998,261.904,72.000,10.719,15103.000,75.400,15.855,53.500,0.200
80,09-12-202202:47:40,64.000,53.000,1995.000,9701.998,264.509,68.000,11.556,15105.000,75.400,16.678,53.500,0.200
80,09-12-202202:47:41,65.000,55.000,1995.000,9701.998,256.647,68.000,11.738,15103.000,76.500,15.070,53.500,0.200
80,09-12-202202:47:42,64.000,55.000,1995.000,9701.998,257.893,75.000,11.613,15097.000,76.600,17.472,53.500,0.200
80,09-12-202202:47:43,64.000,53.000,1995.000,9701.998,257.998,67.000,11.336,15103.000,75.900,16.522,53.500,0.200
80,09-12-202202:47:44,64.000,53.000,1995.000,9701.998,258.421,77.000,13.041,15108.000,75.900,17.054,53.500,0.200
80,09-12-202202:47:45,64.000,54.000,1995.000,9701.998,262.872,70.000,22.412,15122.000,74.400,16.895,53.500,0.200
80,09-12-202202:47:46,64.000,53.000,1995.000,9701.998,261.478,66.000,12.093,15113.000,76.700,16.051,53.500,0.200
80,09-12-202202:47:47,64.000,54.000,1995.000,9701.998,255.397,68.000,11.271,15115.000,76.100,16.945,53.500,0.200
80,09-12-202202:47:48,64.000,52.000,1995.000,9701.998,256.480,67.000,11.490,15121.000,75.700,15.957,53.500,0.200
80,09-12-202202:47:49,64.000,49.000,1995.000,9701.998,249.736,68.000,12.019,15127.000,74.000,17.673,53.500,0.200
80,09-12-202202:47:50,64.000,55.000,1995.000,9701.998,260.600,67.000,11.993,15121.000,75.400,15.277,53.500,0.200
80,09-12-202202:47:51,64.000,54.000,1995.000,9701.998,265.394,68.000,11.532,15117.000,76.400,16.104,53.500,0.200
80,09-12-202202:47:52,64.000,53.000,1995.000,9701.998,264.977,68.000,11.311,15119.000,76.900,16.153,53.500,0.200
80,09-12-202202:47:53,64.000,54.000,1995.000,9701.998,254.858,69.000,11.596,15115.000,75.500,17.423,53.500,0.200
80,09-12-202202:47:54,64.000,51.000,1995.000,9701.998,242.478,68.000,10.901,15115.000,74.900,16.637,53.500,0.200
80,09-12-202202:47:55,64.000,52.000,1995.000,9701.998,255.207,67.000,10.767,15113.000,74.400,16.458,53.500,0.200
80,09-12-202202:47:56,64.000,53.000,1995.000,9701.998,267.629,68.000,12.197,15111.000,75.300,15.734,53.500,0.200
80,09-12-202202:47:57,64.000,52.000,1995.000,9701.998,264.134,67.000,11.280,15109.000,76.300,15.388,53.500,0.200
80,09-12-202202:47:58,64.000,52.000,1995.000,9701.998,255.988,68.000,11.312,15117.000,76.800,16.045,53.500,0.200
80,09-12-202202:47:59,64.000,53.000,1995.000,9701.998,254.731,68.000,11.800,15112.000,76.300,17.472,53.500,0.200
80,09-12-202202:48:00,64.000,53.000,1995.000,9701.998,258.869,68.000,11.497,15115.000,76.700,15.265,53.500,0.200
80,09-12-202202:48:01,64.000,52.000,1995.000,9701.998,265.423,68.000,11.217,15116.000,74.700,16.410,53.500,0.200
80,09-12-202202:48:02,64.000,54.000,1995.000,9701.998,262.916,69.000,11.942,15126.000,74.500,17.727,53.500,0.200
80,09-12-202202:48:03,64.000,53.000,1995.000,9701.998,260.997,65.000,10.391,15126.000,75.900,16.396,53.500,0.200
80,09-12-202202:48:04,64.000,53.000,1995.000,9701.998,265.657,70.000,12.192,15126.000,75.400,15.515,53.500,0.200
80,09-12-202202:48:05,64.000,52.000,1995.000,9701.998,257.099,76.000,10.449,15121.000,75.100,15.071,53.500,0.200
80,09-12-202202:48:06,64.000,52.000,1995.000,9701.998,253.698,67.000,12.128,15121.000,76.000,15.295,53.500,0.200
80,09-12-202202:48:07,64.000,54.000,1995.000,9701.998,255.288,80.000,12.212,15118.000,75.600,17.039,53.500,0.200
80,09-12-202202:48:08,64.000,54.000,1995.000,9701.998,254.006,66.000,11.334,15127.000,75.500,16.148,53.500,0.200
80,09-12-202202:48:09,64.000,51.000,1995.000,9701.998,260.655,66.000,11.641,15125.000,74.900,17.415,53.500,0.200
80,09-12-202202:48:10,64.000,53.000,1995.000,9701.998,252.447,69.000,11.515,15124.000,74.600,15.858,53.500,0.200
80,09-12-202202:48:11,64.000,52.000,1995.000,9701.998,256.968,65.000,11.103,15124.000,75.000,16.375,53.500,0.200
80,09-12-202202:48:12,64.000,56.000,1995.000,9701.998,255.213,85.000,34.682,15176.000,71.700,20.555,53.500,0.200
80,09-12-202202:48:13,64.000,50.000,1995.000,9701.998,236.773,87.000,37.189,15183.000,70.700,24.611,53.500,0.200
80,09-12-202202:48:14,64.000,53.000,1995.000,9701.998,261.849,71.000,17.829,15168.000,75.200,15.500,53.500,0.200
80,09-12-202202:48:15,64.000,52.000,1995.000,9701.998,264.812,66.000,11.164,15149.000,76.000,16.053,53.500,0.200
80,09-12-202202:48:16,64.000,52.000,1995.000,9701.998,252.778,72.000,11.570,15139.000,74.700,16.188,53.500,0.200
80,09-12-202202:48:17,64.000,51.000,1995.000,9701.998,250.556,68.000,10.967,15145.000,74.800,15.933,53.500,0.200
80,09-12-202202:48:18,64.000,52.000,1995.000,9701.998,261.909,67.000,11.426,15138.000,74.700,16.375,53.500,0.200
80,09-12-202202:48:19,63.000,51.000,1995.000,9701.998,247.028,68.000,11.117,15137.000,75.100,15.748,53.500,0.200
80,09-12-202202:48:20,63.000,52.000,1995.000,9701.998,261.684,68.000,12.909,15140.000,73.800,16.592,53.500,0.200
80,09-12-202202:48:21,64.000,51.000,1995.000,9701.998,258.650,69.000,11.748,15137.000,74.700,17.052,53.500,0.200
80,09-12-202202:48:22,64.000,53.000,1995.000,9701.998,259.950,64.000,11.051,15127.000,74.300,16.339,53.500,0.200
80,09-12-202202:48:23,64.000,52.000,1995.000,9701.998,261.669,69.000,11.514,15124.000,76.300,16.836,53.500,0.200
80,09-12-202202:48:24,64.000,51.000,1995.000,9701.998,263.339,67.000,12.032,15127.000,74.800,17.224,53.500,0.200
80,09-12-202202:48:25,64.000,51.000,1995.000,9701.998,256.260,68.000,11.039,15125.000,75.500,16.009,53.500,0.200
80,09-12-202202:48:26,63.000,50.000,1995.000,9701.998,260.955,69.000,12.384,15123.000,76.100,16.215,53.500,0.200
80,09-12-202202:48:27,64.000,50.000,1995.000,9701.998,253.687,68.000,10.577,15119.000,75.700,15.337,53.500,0.200
80,09-12-202202:48:28,64.000,50.000,1995.000,9701.998,248.983,70.000,11.090,15123.000,74.900,16.504,53.500,0.200
80,09-12-202202:48:29,63.000,52.000,1995.000,9701.998,256.994,69.000,12.251,15121.000,75.500,15.453,53.500,0.200
80,09-12-202202:48:30,64.000,52.000,1995.000,9701.998,264.142,68.000,12.122,15125.000,75.000,18.599,53.500,0.200
80,09-12-202202:48:31,64.000,52.000,1995.000,9701.998,261.233,66.000,10.796,15120.000,77.000,15.062,53.500,0.200
80,09-12-202202:48:32,64.000,53.000,1995.000,9701.998,258.081,66.000,13.134,15118.000,76.600,15.379,53.500,0.200
80,09-12-202202:48:33,64.000,52.000,1995.000,9701.998,261.964,69.000,10.331,15119.000,77.400,15.658,53.500,0.200
80,09-12-202202:48:34,64.000,52.000,1995.000,9701.998,262.513,67.000,11.712,15114.000,77.000,15.278,53.500,0.200
80,09-12-202202:48:35,64.000,51.000,1995.000,9701.998,255.249,68.000,11.419,15119.000,76.500,15.986,53.500,0.200
80,09-12-202202:48:36,64.000,52.000,1995.000,9701.998,256.293,67.000,11.746,15119.000,74.600,15.768,53.500,0.200
80,09-12-202202:48:37,64.000,54.000,1995.000,9701.998,255.434,68.000,11.041,15119.000,76.400,15.888,53.500,0.200
80,09-12-202202:48:38,64.000,53.000,1995.000,9701.998,261.398,69.000,11.392,15118.000,76.600,15.679,53.500,0.200
80,09-12-202202:48:39,63.000,52.000,1995.000,9701.998,247.331,68.000,11.389,15121.000,75.200,17.538,53.500,0.200
80,09-12-202202:48:40,64.000,52.000,1995.000,9701.998,259.564,65.000,12.373,15116.000,75.400,15.923,53.500,0.200
80,09-12-202202:48:41,64.000,52.000,1995.000,9701.998,262.631,68.000,11.026,15114.000,76.500,15.344,53.500,0.200
80,09-12-202202:48:42,64.000,52.000,1995.000,9701.998,253.488,67.000,11.069,15111.000,75.400,15.688,53.500,0.200
80,09-12-202202:48:43,64.000,53.000,1995.000,9701.998,259.563,65.000,11.370,15115.000,75.600,15.815,53.500,0.200
80,09-12-202202:48:44,64.000,53.000,1995.000,9701.998,255.262,66.000,12.075,15118.000,75.000,17.209,53.500,0.200
80,09-12-202202:48:45,64.000,51.000,1995.000,9701.998,254.032,68.000,10.924,15110.000,76.100,15.540,53.500,0.200
80,09-12-202202:48:46,64.000,55.000,1995.000,9701.998,252.615,68.000,11.742,15110.000,75.900,16.077,53.500,0.200
80,09-12-202202:48:47,64.000,53.000,1995.000,9701.998,258.575,70.000,11.703,15115.000,76.500,16.678,53.500,0.200
80,09-12-202202:48:48,64.000,54.000,1995.000,9701.998,254.668,69.000,11.674,15113.000,76.100,16.121,53.500,0.200
80,09-12-202202:48:49,63.000,52.000,1995.000,9701.998,252.183,68.000,10.838,15112.000,75.500,16.411,53.500,0.200
80,09-12-202202:48:50,63.000,53.000,1995.000,9701.998,248.469,67.000,11.601,15126.000,75.700,16.499,53.500,0.200
80,09-12-202202:48:51,64.000,51.000,1995.000,9701.998,265.074,69.000,11.119,15129.000,76.600,15.463,53.500,0.200
80,09-12-202202:48:52,64.000,51.000,1995.000,9701.998,262.595,69.000,12.644,15108.000,77.100,15.376,53.500,0.200
80,09-12-202202:48:53,64.000,54.000,1995.000,9701.998,260.390,66.000,10.914,15106.000,77.400,15.313,53.500,0.200
80,09-12-202202:48:54,64.000,50.000,1995.000,9701.998,262.919,66.000,11.600,15105.000,76.400,14.911,53.500,0.200
80,09-12-202202:48:55,64.000,52.000,1995.000,9701.998,262.986,68.000,10.093,15103.000,77.000,14.966,53.500,0.200
80,09-12-202202:48:56,64.000,53.000,1995.000,9701.998,264.031,67.000,12.759,15102.000,77.900,14.928,53.500,0.200
80,09-12-202202:48:57,64.000,54.000,1995.000,9701.998,256.507,65.000,10.907,15103.000,76.700,15.819,53.500,0.200
80,09-12-202202:48:58,64.000,52.000,1995.000,9701.998,264.715,68.000,11.921,15110.000,76.400,16.153,53.500,0.200
80,09-12-202202:48:59,64.000,50.000,1995.000,9701.998,262.490,69.000,12.135,15118.000,75.900,16.161,53.500,0.200
80,09-12-202202:49:00,64.000,52.000,1995.000,9701.998,254.243,68.000,12.259,15112.000,76.700,16.096,53.500,0.200
80,09-12-202202:49:01,64.000,52.000,1995.000,9701.998,263.099,69.000,23.094,15126.000,75.200,16.152,53.500,0.200
80,09-12-202202:49:02,64.000,53.000,1995.000,9701.998,257.785,71.000,10.916,15103.000,76.800,16.519,53.500,0.200
80,09-12-202202:49:03,64.000,52.000,1995.000,9701.998,262.781,67.000,11.761,15116.000,76.300,16.008,53.500,0.200
