02,08-12-202212:33:05,GPU1temperature,GPU1usage,GPU1coreclock,GPU1memoryclock,GPU1power,CPUusage,RAMusage,Framerate,Frametime,Framerate1%Low,Framerate0.1%Low
80,08-12-202212:44:30,70.000,100.000,1935.000,9701.998,322.588,11.673,19361.000,110.000,9.928,85.300,1.200
80,08-12-202212:44:31,70.000,100.000,1935.000,9701.998,320.047,12.990,19368.000,109.500,9.790,85.300,1.200
80,08-12-202212:44:32,70.000,100.000,1935.000,9701.998,327.832,15.464,19407.000,108.100,10.560,85.300,1.200
80,08-12-202212:44:33,70.000,100.000,1950.000,9701.998,323.067,10.836,19386.000,107.400,10.406,85.300,1.200
80,08-12-202212:44:34,71.000,100.000,1935.000,9701.998,324.949,12.854,19386.000,108.100,10.032,85.300,1.200
80,08-12-202212:44:35,71.000,100.000,1935.000,9701.998,325.107,10.967,19386.000,107.200,10.373,85.300,1.200
80,08-12-202212:44:36,71.000,100.000,1935.000,9701.998,320.536,13.093,19386.000,108.400,10.391,85.300,1.200
80,08-12-202212:44:37,70.000,100.000,1935.000,9701.998,315.694,10.919,19386.000,110.500,9.944,85.300,1.200
80,08-12-202212:44:38,71.000,100.000,1935.000,9701.998,324.362,11.351,19386.000,112.800,10.047,85.300,1.200
80,08-12-202212:44:39,71.000,100.000,1950.000,9701.998,327.329,11.011,19386.000,112.800,9.749,85.300,1.200
80,08-12-202212:44:40,70.000,100.000,1950.000,9701.998,321.286,13.364,19433.000,112.800,9.722,85.300,1.200
80,08-12-202212:44:41,70.000,100.000,1935.000,9701.998,325.884,11.474,19434.000,107.600,10.275,85.300,1.200
80,08-12-202212:44:42,70.000,100.000,1920.000,9701.998,313.975,11.557,19430.000,106.900,10.411,85.300,1.200
80,08-12-202212:44:43,71.000,100.000,1920.000,9701.998,325.232,10.958,19430.000,106.800,10.852,85.300,1.200
80,08-12-202212:44:44,70.000,100.000,1935.000,9701.998,318.562,10.522,19430.000,107.800,10.199,85.300,1.200
80,08-12-202212:44:45,70.000,100.000,1935.000,9701.998,315.223,12.176,19430.000,107.500,10.202,85.300,1.200
80,08-12-202212:44:46,71.000,100.000,1920.000,9701.998,325.936,10.785,19429.000,107.400,10.518,85.300,1.200
80,08-12-202212:44:47,70.000,100.000,1935.000,9701.998,322.261,12.307,19429.000,106.900,10.237,85.300,1.200
80,08-12-202212:44:48,70.000,100.000,1920.000,9701.998,323.239,11.165,19430.000,107.600,10.074,85.300,1.200
80,08-12-202212:44:49,70.000,100.000,1935.000,9701.998,312.445,11.103,19430.000,106.700,10.518,85.300,1.200
80,08-12-202212:44:50,70.000,100.000,1935.000,9701.998,313.783,10.892,19429.000,107.900,10.514,85.300,1.200
80,08-12-202212:44:51,70.000,100.000,1950.000,9701.998,315.050,11.302,19427.000,115.200,9.688,85.300,1.200
80,08-12-202212:44:52,71.000,100.000,1965.000,9701.998,312.043,12.332,19429.000,164.700,8.190,85.300,1.200
80,08-12-202212:44:53,71.000,100.000,1950.000,9701.998,324.883,10.598,19427.000,154.700,10.232,85.300,1.200
80,08-12-202212:44:54,70.000,100.000,1920.000,9701.998,313.646,11.372,19429.000,104.900,10.425,85.300,1.200
80,08-12-202212:44:55,71.000,100.000,1935.000,9701.998,323.840,11.794,19427.000,105.500,10.301,85.300,1.200
80,08-12-202212:44:56,70.000,100.000,1920.000,9701.998,314.270,11.603,19427.000,106.000,10.271,85.300,1.200
80,08-12-202212:44:57,71.000,100.000,1935.000,9701.998,319.021,11.473,19432.000,106.400,10.263,85.300,1.200
80,08-12-202212:44:58,71.000,100.000,1935.000,9701.998,326.121,11.170,19434.000,105.700,10.163,85.300,1.200
80,08-12-202212:44:59,71.000,100.000,1935.000,9701.998,319.955,11.805,19431.000,105.100,10.431,85.300,1.200
80,08-12-202212:45:00,71.000,100.000,1935.000,9701.998,320.822,11.122,19433.000,106.100,10.774,85.300,1.200
80,08-12-202212:45:01,70.000,100.000,1935.000,9701.998,313.949,11.232,19434.000,105.600,10.707,85.300,1.200
80,08-12-202212:45:02,70.000,100.000,1920.000,9701.998,311.712,11.226,19434.000,105.600,10.677,85.300,1.200
80,08-12-202212:45:03,71.000,100.000,1935.000,9701.998,323.257,11.987,19434.000,105.300,10.474,85.300,1.200
80,08-12-202212:45:04,70.000,100.000,1935.000,9701.998,319.865,11.858,19434.000,107.400,10.164,85.300,1.200
80,08-12-202212:45:05,71.000,100.000,1935.000,9701.998,323.847,11.068,19434.000,107.700,10.251,85.300,1.200
80,08-12-202212:45:06,71.000,100.000,1935.000,9701.998,324.787,10.598,19434.000,105.300,11.057,85.300,1.200
80,08-12-202212:45:07,71.000,100.000,1935.000,9701.998,323.610,12.103,19435.000,105.800,10.257,85.300,1.200
80,08-12-202212:45:08,70.000,100.000,1920.000,9701.998,315.858,11.561,19435.000,106.000,10.380,85.300,1.200
80,08-12-202212:45:09,71.000,100.000,1935.000,9701.998,320.959,11.247,19435.000,106.400,10.448,85.300,1.200
80,08-12-202212:45:10,71.000,100.000,1935.000,9701.998,328.467,11.862,19433.000,106.200,10.282,85.300,1.200
80,08-12-202212:45:11,71.000,100.000,1935.000,9701.998,321.282,11.203,19436.000,104.700,10.634,85.300,1.200
80,08-12-202212:45:12,70.000,100.000,1920.000,9701.998,317.576,11.502,19436.000,108.300,10.724,85.300,1.200
80,08-12-202212:45:13,70.000,100.000,1920.000,9701.998,312.942,12.387,19437.000,116.600,9.402,85.300,1.200
80,08-12-202212:45:14,70.000,100.000,1920.000,9701.998,313.705,11.279,19436.000,115.400,9.936,85.300,1.200
80,08-12-202212:45:15,70.000,100.000,1920.000,9701.998,312.282,11.094,19437.000,112.900,9.830,85.300,1.200
80,08-12-202212:45:16,70.000,100.000,1935.000,9701.998,318.889,11.155,19446.000,110.800,9.781,85.300,1.200
80,08-12-202212:45:17,71.000,100.000,1935.000,9701.998,324.707,11.972,19452.000,107.900,10.303,85.300,1.200
80,08-12-202212:45:18,71.000,100.000,1935.000,9701.998,318.389,11.549,19452.000,106.200,10.620,85.300,1.200
80,08-12-202212:45:19,71.000,100.000,1935.000,9701.998,320.634,11.692,19453.000,113.200,10.189,85.300,1.200
80,08-12-202212:45:20,70.000,100.000,1935.000,9701.998,325.450,11.904,19463.000,115.300,9.594,85.300,1.200
80,08-12-202212:45:21,70.000,100.000,1920.000,9701.998,315.463,11.084,19473.000,108.400,10.465,85.300,1.200
80,08-12-202212:45:22,71.000,100.000,1935.000,9701.998,326.441,11.858,19473.000,101.100,10.746,85.300,1.200
80,08-12-202212:45:23,70.000,100.000,1920.000,9701.998,312.529,11.356,19467.000,100.900,10.891,85.300,1.200
80,08-12-202212:45:24,71.000,100.000,1935.000,9701.998,322.918,12.799,19470.000,101.800,10.705,85.300,1.200
80,08-12-202212:45:25,70.000,100.000,1920.000,9701.998,314.023,10.965,19467.000,102.700,10.835,85.300,1.200
80,08-12-202212:45:26,70.000,100.000,1935.000,9701.998,324.246,11.532,19465.000,101.500,10.737,85.300,1.200
80,08-12-202212:45:27,71.000,100.000,1935.000,9701.998,323.048,11.920,19466.000,101.600,10.914,85.300,1.200
80,08-12-202212:45:28,70.000,100.000,1920.000,9701.998,311.441,11.541,19466.000,101.700,10.927,85.300,1.200
80,08-12-202212:45:29,71.000,100.000,1935.000,9701.998,323.228,11.404,19466.000,102.500,10.782,85.300,1.200
80,08-12-202212:45:30,71.000,100.000,1935.000,9701.998,326.264,11.646,19464.000,102.200,11.308,85.300,1.200
80,08-12-202212:45:31,71.000,100.000,1935.000,9701.998,326.363,11.299,19466.000,103.500,10.615,85.300,1.200
80,08-12-202212:45:32,70.000,100.000,1935.000,9701.998,313.234,13.892,19492.000,103.600,10.684,85.300,1.200
80,08-12-202212:45:33,70.000,100.000,1935.000,9701.998,320.481,11.296,19490.000,103.800,10.844,85.300,1.200
80,08-12-202212:45:34,71.000,100.000,1920.000,9701.998,319.918,12.643,19492.000,105.600,10.498,85.300,1.200
80,08-12-202212:45:35,71.000,100.000,1935.000,9701.998,326.511,11.925,19492.000,106.800,10.428,85.300,1.200
80,08-12-202212:45:36,71.000,100.000,1935.000,9701.998,324.967,11.052,19492.000,107.200,10.444,85.300,1.200
80,08-12-202212:45:37,70.000,100.000,1920.000,9701.998,318.474,11.469,19492.000,103.300,11.386,85.300,1.200
80,08-12-202212:45:38,71.000,100.000,1920.000,9701.998,318.652,11.939,19493.000,102.500,11.165,85.300,1.200
80,08-12-202212:45:39,71.000,100.000,1935.000,9701.998,321.161,11.728,19493.000,103.300,10.845,85.300,1.200
80,08-12-202212:45:40,70.000,100.000,1920.000,9701.998,310.589,13.933,19498.000,103.200,10.858,85.300,1.200
80,08-12-202212:45:41,70.000,100.000,1935.000,9701.998,321.385,10.930,19500.000,118.100,10.057,85.300,1.200
80,08-12-202212:45:42,71.000,100.000,1950.000,9701.998,325.256,11.572,19512.000,119.900,10.835,85.300,1.200
80,08-12-202212:45:43,70.000,100.000,1920.000,9701.998,323.070,11.370,19510.000,117.700,9.518,85.300,1.200
80,08-12-202212:45:44,70.000,100.000,1920.000,9701.998,314.856,11.969,19516.000,106.100,10.670,85.300,1.200
80,08-12-202212:45:45,70.000,100.000,1920.000,9701.998,315.089,12.137,19516.000,102.300,10.804,85.300,1.200
80,08-12-202212:45:46,71.000,100.000,1935.000,9701.998,323.381,11.555,19516.000,102.900,11.223,85.300,1.200
80,08-12-202212:45:47,70.000,100.000,1920.000,9701.998,313.523,13.460,19516.000,103.400,11.347,85.300,1.200
80,08-12-202212:45:48,70.000,100.000,1920.000,9701.998,312.776,12.149,19516.000,103.300,10.955,85.300,1.200
80,08-12-202212:45:49,71.000,100.000,1935.000,9701.998,328.742,13.994,19534.000,91.300,88.705,85.300,1.200
80,08-12-202212:45:50,70.000,87.000,1935.000,9701.998,324.749,12.393,19532.000,100.900,50.147,85.300,1.200
80,08-12-202212:45:51,70.000,100.000,1935.000,9701.998,312.350,14.546,19536.000,101.000,11.918,85.300,1.200
80,08-12-202212:45:52,70.000,100.000,1935.000,9701.998,314.009,12.656,19534.000,105.300,10.648,85.300,1.200
80,08-12-202212:45:53,70.000,100.000,1935.000,9701.998,329.021,12.827,19533.000,106.400,10.331,85.300,1.200
80,08-12-202212:45:54,71.000,100.000,1935.000,9701.998,321.772,11.858,19536.000,106.500,10.891,85.300,1.200
80,08-12-202212:45:55,70.000,100.000,1935.000,9701.998,320.902,11.923,19536.000,112.500,10.496,85.300,1.200
80,08-12-202212:45:56,71.000,100.000,1935.000,9701.998,325.659,10.111,19538.000,119.600,9.162,85.300,1.200
80,08-12-202212:45:57,70.000,100.000,1920.000,9701.998,316.374,10.931,19537.000,117.200,9.591,85.300,1.200
80,08-12-202212:45:58,71.000,100.000,1935.000,9701.998,326.532,12.519,19537.000,108.100,10.968,85.300,1.200
80,08-12-202212:45:59,71.000,100.000,1935.000,9701.998,326.723,11.985,19537.000,101.300,10.982,85.300,1.200
80,08-12-202212:46:00,70.000,100.000,1935.000,9701.998,313.947,11.769,19542.000,101.500,10.768,85.300,1.200
80,08-12-202212:46:01,71.000,100.000,1920.000,9701.998,326.125,12.616,19541.000,101.100,11.343,85.300,1.200
80,08-12-202212:46:02,71.000,100.000,1935.000,9701.998,324.795,11.596,19541.000,101.500,10.742,85.300,1.200
80,08-12-202212:46:03,71.000,100.000,1935.000,9701.998,317.869,12.042,19541.000,102.000,10.876,85.300,1.200
80,08-12-202212:46:04,71.000,100.000,1935.000,9701.998,320.922,12.325,19540.000,103.200,10.716,85.300,1.200
80,08-12-202212:46:05,71.000,100.000,1950.000,9701.998,325.046,12.758,19539.000,105.200,10.350,85.300,1.200
80,08-12-202212:46:06,71.000,100.000,1935.000,9701.998,330.085,11.469,19541.000,103.800,10.967,85.300,1.200
80,08-12-202212:46:07,70.000,100.000,1920.000,9701.998,313.086,11.728,19541.000,112.000,11.087,85.300,1.200
80,08-12-202212:46:08,71.000,100.000,1920.000,9701.998,327.863,11.265,19539.000,103.900,13.408,85.300,1.200
80,08-12-202212:46:09,70.000,100.000,1920.000,9701.998,311.702,12.522,19539.000,106.900,11.049,85.300,1.200
80,08-12-202212:46:10,70.000,100.000,1920.000,9701.998,311.221,12.087,19540.000,103.600,10.798,85.300,1.200
80,08-12-202212:46:11,71.000,100.000,1935.000,9701.998,322.780,11.710,19539.000,103.300,10.926,85.300,1.200
80,08-12-202212:46:12,70.000,100.000,1920.000,9701.998,313.331,12.504,19544.000,102.700,10.991,85.300,1.200
80,08-12-202212:46:13,71.000,100.000,1935.000,9701.998,324.097,12.506,19544.000,102.300,10.665,85.300,1.200
80,08-12-202212:46:14,70.000,100.000,1935.000,9701.998,311.964,12.135,19546.000,102.400,11.726,85.300,1.200
80,08-12-202212:46:15,70.000,100.000,1935.000,9701.998,322.620,12.892,19546.000,102.500,10.648,85.300,1.200
80,08-12-202212:46:16,71.000,100.000,1935.000,9701.998,316.510,11.680,19546.000,104.700,10.645,85.300,1.200
80,08-12-202212:46:17,70.000,100.000,1935.000,9701.998,312.295,12.413,19545.000,101.800,10.713,85.300,1.200
80,08-12-202212:46:18,70.000,100.000,1920.000,9701.998,320.521,11.728,19544.000,103.900,11.435,85.300,1.200
80,08-12-202212:46:19,70.000,100.000,1935.000,9701.998,326.333,12.827,19545.000,105.100,10.426,85.300,1.200
80,08-12-202212:46:20,70.000,100.000,1920.000,9701.998,312.700,12.420,19546.000,105.500,10.626,85.300,1.200
80,08-12-202212:46:21,70.000,100.000,1920.000,9701.998,310.699,12.506,19546.000,103.700,11.044,85.300,1.200
80,08-12-202212:46:22,70.000,100.000,1920.000,9701.998,311.190,11.993,19546.000,103.900,10.890,85.300,1.200
80,08-12-202212:46:23,71.000,100.000,1935.000,9701.998,321.893,12.582,19546.000,104.200,10.586,85.300,1.200
80,08-12-202212:46:24,70.000,100.000,1920.000,9701.998,312.673,12.559,19554.000,103.800,10.476,85.300,1.200
80,08-12-202212:46:25,71.000,100.000,1935.000,9701.998,324.247,12.438,19560.000,102.000,10.659,85.300,1.200
80,08-12-202212:46:26,70.000,100.000,1935.000,9701.998,324.251,11.927,19560.000,101.400,10.715,85.300,1.200
80,08-12-202212:46:27,70.000,100.000,1920.000,9701.998,310.612,11.974,19560.000,101.000,10.825,85.300,1.200
80,08-12-202212:46:28,71.000,100.000,1935.000,9701.998,317.191,12.797,19560.000,101.400,11.005,85.300,1.200
80,08-12-202212:46:29,71.000,100.000,1935.000,9701.998,322.258,12.774,19560.000,101.600,10.814,85.300,1.200
80,08-12-202212:46:30,70.000,100.000,1935.000,9701.998,324.135,11.632,19560.000,105.800,10.919,85.300,1.200
80,08-12-202212:46:31,70.000,100.000,1935.000,9701.998,323.104,11.756,19560.000,101.000,10.978,85.300,1.200
80,08-12-202212:46:32,70.000,100.000,1935.000,9701.998,324.306,13.243,19560.000,100.300,11.249,85.300,1.200
80,08-12-202212:46:33,70.000,100.000,1935.000,9701.998,321.817,12.713,19567.000,99.700,11.282,85.300,1.200
80,08-12-202212:46:34,70.000,100.000,1935.000,9701.998,321.541,11.832,19567.000,100.800,11.077,85.300,1.200
80,08-12-202212:46:35,71.000,100.000,1935.000,9701.998,323.085,13.667,19567.000,99.700,10.864,85.300,1.200
80,08-12-202212:46:36,71.000,100.000,1935.000,9701.998,325.276,12.494,19567.000,99.800,11.370,85.300,1.200
80,08-12-202212:46:37,71.000,100.000,1935.000,9701.998,322.515,12.367,19571.000,100.000,11.015,85.300,1.200
80,08-12-202212:46:38,71.000,100.000,1935.000,9701.998,324.389,12.427,19571.000,100.100,11.554,85.300,1.200
80,08-12-202212:46:39,70.000,100.000,1935.000,9701.998,312.436,12.752,19571.000,100.700,11.211,85.300,1.200
80,08-12-202212:46:40,71.000,100.000,1920.000,9701.998,323.327,12.310,19571.000,100.200,10.955,85.300,1.200
80,08-12-202212:46:41,70.000,100.000,1935.000,9701.998,323.418,12.201,19571.000,100.300,10.986,85.300,1.200
80,08-12-202212:46:42,70.000,100.000,1935.000,9701.998,323.577,13.326,19572.000,100.800,10.874,85.300,1.200
80,08-12-202212:46:43,71.000,100.000,1935.000,9701.998,322.191,12.215,19573.000,102.800,11.003,85.300,1.200
80,08-12-202212:46:44,71.000,100.000,1935.000,9701.998,324.368,11.911,19573.000,115.700,9.780,85.300,1.200
80,08-12-202212:46:45,71.000,100.000,1935.000,9701.998,324.001,12.092,19572.000,102.900,10.895,85.300,1.200
80,08-12-202212:46:46,71.000,100.000,1935.000,9701.998,323.955,12.429,19572.000,100.900,10.831,85.300,1.200
80,08-12-202212:46:47,70.000,100.000,1935.000,9701.998,312.634,13.627,19573.000,101.000,11.217,85.300,1.200
80,08-12-202212:46:48,71.000,100.000,1935.000,9701.998,324.125,13.709,19572.000,100.300,11.072,85.300,1.200
80,08-12-202212:46:49,71.000,100.000,1935.000,9701.998,324.792,12.049,19573.000,100.200,11.044,85.300,1.200
80,08-12-202212:46:50,71.000,100.000,1935.000,9701.998,324.179,12.444,19572.000,100.200,11.218,85.300,1.200
80,08-12-202212:46:51,70.000,100.000,1920.000,9701.998,316.393,12.932,19572.000,100.900,11.101,85.300,1.200
80,08-12-202212:46:52,71.000,100.000,1935.000,9701.998,324.023,12.261,19571.000,100.400,10.994,85.300,1.200
80,08-12-202212:46:53,71.000,100.000,1935.000,9701.998,323.051,12.255,19571.000,101.200,11.017,85.300,1.200
80,08-12-202212:46:54,70.000,100.000,1935.000,9701.998,313.299,12.406,19571.000,101.100,10.727,85.300,1.200
80,08-12-202212:46:55,70.000,100.000,1920.000,9701.998,315.655,12.924,19571.000,101.000,10.824,85.300,1.200
80,08-12-202212:46:56,70.000,100.000,1920.000,9701.998,312.344,12.009,19571.000,100.200,11.021,85.300,1.200
80,08-12-202212:46:57,71.000,100.000,1935.000,9701.998,326.788,11.773,19571.000,100.900,11.045,85.300,1.200
80,08-12-202212:46:58,71.000,100.000,1920.000,9701.998,317.023,11.170,19572.000,107.600,10.983,85.300,1.200
80,08-12-202212:46:59,71.000,100.000,1935.000,9701.998,323.845,11.590,19571.000,106.000,10.888,85.300,1.200
80,08-12-202212:47:00,71.000,100.000,1935.000,9701.998,320.961,11.789,19573.000,104.800,10.497,85.300,1.200
80,08-12-202212:47:01,71.000,100.000,1935.000,9701.998,322.669,12.973,19573.000,104.100,10.685,85.300,1.200
80,08-12-202212:47:02,70.000,100.000,1920.000,9701.998,316.120,11.356,19574.000,100.400,11.449,85.300,1.200
80,08-12-202212:47:03,70.000,100.000,1920.000,9701.998,315.584,12.064,19574.000,100.600,11.172,85.300,1.200
80,08-12-202212:47:04,71.000,100.000,1935.000,9701.998,324.863,11.731,19574.000,99.700,11.141,85.300,1.200
80,08-12-202212:47:05,70.000,100.000,1920.000,9701.998,313.366,11.804,19575.000,99.700,11.265,85.300,1.200
80,08-12-202212:47:06,70.000,100.000,1935.000,9701.998,318.546,12.872,19574.000,100.000,12.782,85.300,1.200
80,08-12-202212:47:07,70.000,100.000,1920.000,9701.998,323.275,12.343,19574.000,100.100,10.772,85.300,1.200
80,08-12-202212:47:08,71.000,100.000,1935.000,9701.998,327.090,11.791,19574.000,99.500,10.841,85.300,1.200
80,08-12-202212:47:09,70.000,100.000,1935.000,9701.998,324.310,11.777,19574.000,102.300,11.000,85.300,1.200
80,08-12-202212:47:10,71.000,100.000,1935.000,9701.998,319.491,12.454,19575.000,106.300,10.391,85.300,1.200
80,08-12-202212:47:11,70.000,100.000,1920.000,9701.998,324.002,11.221,19573.000,102.400,10.673,85.300,1.200
80,08-12-202212:47:12,71.000,100.000,1935.000,9701.998,322.908,12.326,19575.000,101.200,10.919,85.300,1.200
80,08-12-202212:47:13,71.000,100.000,1935.000,9701.998,324.092,11.660,19576.000,103.000,11.067,85.300,1.200
80,08-12-202212:47:14,71.000,100.000,1935.000,9701.998,321.872,12.701,19576.000,103.200,10.816,85.300,1.200
80,08-12-202212:47:15,70.000,100.000,1935.000,9701.998,311.147,12.003,19576.000,102.300,10.877,85.300,1.200
80,08-12-202212:47:16,71.000,100.000,1935.000,9701.998,321.183,11.636,19576.000,101.700,10.797,85.300,1.200
80,08-12-202212:47:17,71.000,100.000,1935.000,9701.998,320.344,11.638,19576.000,101.500,11.197,85.300,1.200
80,08-12-202212:47:18,71.000,100.000,1935.000,9701.998,320.870,11.512,19577.000,101.800,10.895,85.300,1.200
80,08-12-202212:47:19,71.000,100.000,1935.000,9701.998,327.463,12.533,19577.000,102.100,10.781,85.300,1.200
80,08-12-202212:47:20,70.000,100.000,1935.000,9701.998,325.756,11.035,19578.000,101.300,11.891,85.300,1.200
80,08-12-202212:47:21,71.000,100.000,1935.000,9701.998,326.289,13.281,19576.000,100.400,10.811,85.300,1.200
80,08-12-202212:47:22,71.000,100.000,1935.000,9701.998,318.182,12.048,19578.000,101.000,10.756,85.300,1.200
80,08-12-202212:47:23,70.000,100.000,1920.000,9701.998,325.438,12.107,19578.000,100.800,10.902,85.300,1.200
80,08-12-202212:47:24,71.000,100.000,1935.000,9701.998,325.729,12.691,19579.000,100.400,10.879,85.300,1.200
80,08-12-202212:47:25,71.000,100.000,1935.000,9701.998,326.078,11.739,19582.000,101.100,10.790,85.300,1.200
80,08-12-202212:47:26,71.000,100.000,1935.000,9701.998,323.069,11.752,19582.000,104.500,11.451,85.300,1.200
80,08-12-202212:47:27,71.000,99.000,1965.000,9701.998,322.525,12.554,19585.000,125.800,9.759,85.300,1.200
80,08-12-202212:47:28,70.000,100.000,1935.000,9701.998,308.627,12.007,19584.000,117.600,10.473,85.300,1.200
80,08-12-202212:47:29,71.000,100.000,1935.000,9701.998,321.321,12.049,19590.000,102.900,10.659,85.300,1.200
80,08-12-202212:47:30,71.000,100.000,1935.000,9701.998,321.212,11.611,19591.000,101.500,11.726,85.300,1.200
80,08-12-202212:47:31,71.000,100.000,1935.000,9701.998,322.737,11.693,19593.000,100.400,11.119,85.300,1.200
80,08-12-202212:47:32,71.000,100.000,1935.000,9701.998,323.266,12.872,19590.000,100.900,10.875,85.300,1.200
80,08-12-202212:47:33,71.000,100.000,1935.000,9701.998,322.114,12.716,19592.000,101.600,10.966,85.300,1.200
80,08-12-202212:47:34,71.000,100.000,1935.000,9701.998,322.210,12.092,19592.000,102.700,11.066,85.300,1.200
80,08-12-202212:47:35,71.000,100.000,1920.000,9701.998,322.515,11.623,19592.000,102.400,10.921,85.300,1.200
80,08-12-202212:47:36,71.000,100.000,1935.000,9701.998,324.900,12.320,19594.000,102.100,10.888,85.300,1.200
80,08-12-202212:47:37,70.000,100.000,1920.000,9701.998,312.340,11.475,19594.000,102.200,11.064,85.300,1.200
80,08-12-202212:47:38,70.000,100.000,1935.000,9701.998,313.664,13.290,19593.000,103.500,11.169,85.300,1.200
80,08-12-202212:47:39,71.000,100.000,1935.000,9701.998,319.604,11.184,19596.000,114.500,10.294,85.300,1.200
80,08-12-202212:47:40,71.000,100.000,1935.000,9701.998,311.551,13.109,19596.000,113.900,10.349,85.300,1.200
80,08-12-202212:47:41,70.000,100.000,1935.000,9701.998,321.139,11.388,19599.000,104.600,10.591,85.300,1.200
80,08-12-202212:47:42,70.000,100.000,1920.000,9701.998,312.350,12.129,19596.000,102.200,10.687,85.300,1.200
80,08-12-202212:47:43,70.000,100.000,1935.000,9701.998,322.151,12.235,19591.000,101.400,10.794,85.300,1.200
80,08-12-202212:47:44,71.000,100.000,1935.000,9701.998,323.532,13.008,19591.000,101.200,10.863,85.300,1.200
80,08-12-202212:47:45,70.000,100.000,1935.000,9701.998,322.829,12.146,19591.000,100.700,11.181,85.300,1.200
80,08-12-202212:47:46,70.000,100.000,1920.000,9701.998,327.118,12.221,19591.000,100.700,10.745,85.300,1.200
80,08-12-202212:47:47,71.000,100.000,1935.000,9701.998,324.630,13.239,19590.000,98.300,13.898,85.300,1.200
80,08-12-202212:47:48,71.000,100.000,1935.000,9701.998,324.643,12.590,19592.000,99.900,11.090,85.300,1.200
80,08-12-202212:47:49,71.000,100.000,1935.000,9701.998,322.327,11.672,19590.000,99.400,11.388,85.300,1.200
80,08-12-202212:47:50,70.000,100.000,1920.000,9701.998,312.969,11.668,19592.000,99.500,11.240,85.300,1.200
80,08-12-202212:47:51,71.000,100.000,1935.000,9701.998,322.949,12.422,19592.000,99.000,11.459,85.300,1.200
80,08-12-202212:47:52,71.000,100.000,1935.000,9701.998,322.090,12.241,19595.000,99.900,11.111,85.300,1.200
80,08-12-202212:47:53,71.000,100.000,1935.000,9701.998,322.243,12.704,19591.000,100.100,10.820,85.300,1.200
80,08-12-202212:47:54,71.000,100.000,1935.000,9701.998,325.402,12.065,19592.000,100.200,10.970,85.300,1.200
80,08-12-202212:47:55,71.000,100.000,1935.000,9701.998,326.593,12.425,19591.000,98.100,11.607,85.300,1.200
80,08-12-202212:47:56,71.000,100.000,1935.000,9701.998,322.436,12.487,19592.000,98.500,11.153,85.300,1.200
80,08-12-202212:47:57,71.000,100.000,1920.000,9701.998,322.404,12.310,19591.000,102.500,11.143,85.300,1.200
80,08-12-202212:47:58,71.000,100.000,1920.000,9701.998,316.497,11.924,19594.000,108.900,10.427,85.300,1.200
80,08-12-202212:47:59,70.000,100.000,1935.000,9701.998,310.688,11.899,19594.000,106.900,10.930,85.300,1.200
80,08-12-202212:48:00,71.000,100.000,1935.000,9701.998,321.249,11.892,19595.000,100.800,10.927,85.300,1.200
80,08-12-202212:48:01,70.000,100.000,1935.000,9701.998,320.850,12.842,19595.000,101.600,11.121,85.300,1.200
80,08-12-202212:48:02,71.000,100.000,1935.000,9701.998,325.314,11.333,19595.000,101.100,11.561,85.300,1.200
80,08-12-202212:48:03,71.000,100.000,1950.000,9701.998,324.442,13.136,19595.000,99.900,11.088,85.300,1.200
80,08-12-202212:48:04,71.000,100.000,1935.000,9701.998,321.601,11.486,19595.000,100.300,11.136,85.300,1.200
80,08-12-202212:48:05,71.000,100.000,1950.000,9701.998,322.122,12.794,19599.000,99.700,11.584,85.300,1.200
80,08-12-202212:48:06,70.000,100.000,1920.000,9701.998,313.121,14.130,19594.000,99.100,11.618,85.300,1.200
80,08-12-202212:48:07,71.000,100.000,1935.000,9701.998,327.446,16.668,19388.000,98.800,11.330,85.300,1.200
80,08-12-202212:48:08,71.000,100.000,1935.000,9701.998,323.088,11.665,19393.000,99.500,11.040,85.300,1.200
80,08-12-202212:48:09,71.000,100.000,1935.000,9701.998,324.960,13.025,19399.000,99.600,11.545,85.300,1.200
80,08-12-202212:48:10,71.000,100.000,1935.000,9701.998,326.407,11.596,19401.000,99.300,11.077,85.300,1.200
80,08-12-202212:48:11,70.000,100.000,1920.000,9701.998,326.853,12.937,19401.000,101.600,10.853,85.300,1.200
80,08-12-202212:48:12,71.000,100.000,1950.000,9701.998,321.255,12.478,19407.000,114.500,10.096,85.300,1.200
80,08-12-202212:48:13,70.000,100.000,1950.000,9701.998,322.089,11.496,19407.000,116.300,9.992,85.300,1.200
80,08-12-202212:48:14,71.000,100.000,1935.000,9701.998,328.108,12.341,19408.000,114.900,9.694,85.300,1.200
80,08-12-202212:48:15,70.000,100.000,1935.000,9701.998,324.027,11.867,19406.000,115.000,9.728,85.300,1.200
80,08-12-202212:48:16,71.000,100.000,1935.000,9701.998,311.095,11.713,19406.000,104.600,12.211,85.300,1.200
80,08-12-202212:48:17,70.000,100.000,1935.000,9701.998,314.024,12.281,19406.000,97.900,11.601,85.300,1.200
80,08-12-202212:48:18,71.000,100.000,1935.000,9701.998,326.535,11.516,19407.000,97.200,11.256,85.300,1.200
80,08-12-202212:48:19,71.000,100.000,1935.000,9701.998,325.160,12.639,19407.000,97.200,11.531,85.300,1.200
80,08-12-202212:48:20,71.000,100.000,1935.000,9701.998,324.283,11.958,19407.000,98.500,10.997,85.300,1.200
